14.2	-8.58714	-11.7884	22.1821
14.3	-11.408	-13.1692	28.6436
14.4	-10.8255	-8.18927	32.8026
14.5	-7.48731	-4.18148	29.7773
14.6	-5.22966	-4.13604	24.9241
14.7	-5.21506	-6.16158	21.3331
14.8	-7.0805	-9.78769	20.6079
14.9	-10.2402	-13.3809	24.9451
15	-11.7531	-11.2207	31.8494
15.1	-9.23095	-5.48885	31.9761
15.2	-5.98071	-3.67592	27.2619
15.3	-4.86257	-4.84048	22.7592
15.4	-5.8317	-7.70835	20.2898
15.5	-8.54234	-11.9046	21.8097
15.6	-11.5519	-13.4742	28.6466
15.7	-10.9598	-8.16819	33.1224
15.8	-7.42388	-3.93045	29.9088
15.9	-5.04216	-3.88118	24.8416
16	-4.98706	-5.90617	21.066
16.1	-6.8525	-9.60259	20.1216
16.2	-10.1592	-13.5673	24.3961
16.3	-11.9694	-11.6598	31.9031
16.4	-9.42536	-5.46609	32.387
16.5	-5.92605	-3.39567	27.4855
16.6	-4.63675	-4.4861	22.7318
16.7	-5.50059	-7.2888	19.9405
16.8	-8.19221	-11.6532	21.0145
16.9	-11.5328	-13.9824	27.9232
17	-11.3472	-8.72868	33.4552
17.1	-7.66928	-3.8137	30.5
17.2	-4.93959	-3.49379	25.1674
17.3	-4.65132	-5.36664	21.0256
17.4	-6.34133	-8.95971	19.5008
17.5	-9.70623	-13.4609	23.0768
17.6	-12.2081	-12.7107	31.3233
17.7	-10.0201	-5.94851	33.1582
17.8	-6.13879	-3.10252	28.2587
17.9	-4.41462	-3.91555	23.116
18	-4.9699	-6.46251	19.7479
18.1	-7.43305	-10.8074	19.8214
18.2	-11.1362	-14.4734	26.0647
18.3	-12.0009	-10.2201	33.5015
18.4	-8.41604	-4.03209	31.7164
18.5	-5.0383	-2.9826	26.1085
18.6	-4.23928	-4.51565	21.4043
18.7	-5.51465	-7.73206	18.9397
18.8	-8.67776	-12.6164	20.9446
18.9	-12.1712	-14.2737	29.335
19	-11.1271	-7.49047	34.1214
19.1	-6.89088	-2.97022	29.8544
19.2	-4.32829	-3.14391	24.193
19.3	-4.28696	-5.21187	20.0107
19.4	-6.20608	-9.10723	18.5702
19.5	-9.94333	-14.1267	22.7408
19.6	-12.6294	-12.9616	32.1207
19.7	-9.94365	-5.25038	33.6054
19.8	-5.66428	-2.47594	28.0271
19.9	-3.89799	-3.39279	22.5651
20	-4.44528	-5.91354	18.9023
20.1	-6.93555	-10.4485	18.5404
20.2	-11.0613	-15.1252	24.841
20.3	-12.5764	-11.1227	33.9674
20.4	-8.74194	-3.71264	32.603
20.5	-4.77214	-2.26918	26.4708
20.6	-3.63342	-3.6178	21.2536
20.7	-4.61657	-6.51923	18.0397
20.8	-7.58132	-11.5945	18.6778
20.9	-11.913	-15.6202	26.7708
21	-12.2744	-9.3946	34.9572
21.1	-7.72809	-2.73314	31.6105
21.2	-4.13852	-2.1387	25.2707
21.3	-3.42281	-3.72286	20.2383
21.4	-4.69237	-6.89558	17.3258
21.5	-8.00249	-12.3908	18.6848
21.6	-12.4748	-15.8895	28.078
21.7	-12.0265	-8.20465	35.486
21.8	-7.0344	-2.09297	30.9568
21.9	-3.67647	-1.94065	24.491
22	-3.16659	-3.59838	19.5135
22.1	-4.54205	-6.85155	16.6537
22.2	-8.00682	-12.6247	18.1613
22.3	-12.7395	-16.3321	28.2587
22.4	-12.1188	-7.90851	35.9609
22.5	-6.79682	-1.65251	30.9453
22.6	-3.34701	-1.57711	24.2736
22.7	-2.79237	-3.13401	19.1617
22.8	-4.032	-6.15476	16.0142
22.9	-7.32714	-11.8866	16.7661
23	-12.4828	-17.0772	26.4261
23.1	-12.8346	-9.20109	36.4662
23.2	-7.33518	-1.47462	32.014
23.3	-3.23308	-0.983637	24.9318
23.4	-2.29104	-2.26147	19.4367
23.5	-3.0894	-4.63157	15.6583
23.6	-5.68098	-9.50136	14.6748
23.7	-10.8116	-16.7607	21.1591
23.8	-14.187	-13.6518	35.3417
23.9	-9.44458	-2.3437	34.875
24	-3.74772	-0.0948613	27.1234
24.1	-1.7593	-0.936371	20.864
24.2	-1.75324	-2.29256	16.2036
24.3	-2.98979	-4.98971	13.1406
24.4	-6.1976	-10.8931	13.2379
24.5	-12.3107	-18.8634	23.0264
24.6	-14.2536	-11.1304	38.1113
24.7	-7.83137	-0.186648	33.7658
24.8	-2.34429	0.794027	25.6127
24.9	-0.667195	0.18573	19.5566
25	-0.336039	-0.206683	14.9774
25.1	-0.431584	-0.660495	11.4846
25.2	-0.904125	-1.66727	8.86193
25.3	-2.22123	-4.32434	7.18632
25.4	-5.76841	-11.2692	8.19194
25.5	-13.6097	-22.4704	21.7054
25.6	-14.984	-9.32836	41.9453
25.7	-6.20449	3.01784	33.7618
25.8	-0.0298381	3.42795	25.1353
25.9	2.15347	3.99756	19.6695
26	4.11201	6.7279	16.5495
26.1	7.64839	12.3302	17.6502
26.2	12.5928	16.6368	27.4755
26.3	12.4176	8.49254	36.1468
26.4	7.05385	1.62659	31.4151
26.5	3.33554	1.36319	24.5888
26.6	2.61776	2.80787	19.3168
26.7	3.68275	5.58208	15.9049
26.8	6.71972	11.0315	15.9549
26.9	11.9549	17.182	24.5461
27	13.3867	10.734	36.3368
27.1	8.05957	1.69961	33.0307
27.2	3.39112	0.679669	25.7015
27.3	2.10147	1.79676	19.9356
27.4	2.61175	3.79116	15.8097
27.5	4.72559	7.93876	13.9564
27.6	9.36904	15.3455	18.0534
27.7	14.3919	16.4945	32.7054
27.8	10.9864	3.9118	36.6606
27.9	4.51699	-0.234211	28.8618
28	1.6931	0.330256	22.0902
28.1	1.2415	1.31182	17.0073
28.2	1.86509	2.98893	13.303
28.3	3.81021	6.81042	11.3796
28.4	8.42475	14.8396	14.5807
28.5	14.9873	19.1981	31.089
28.6	11.9667	3.99059	38.7191
28.7	4.26391	-1.63559	29.8981
28.8	0.633743	-1.34024	22.6263
28.9	-0.498044	-1.38048	17.3378
29	-1.3265	-2.42829	13.436
29.1	-2.92335	-5.34549	11.005
29.2	-6.69288	-12.2152	12.1187
29.3	-13.6485	-20.4533	25.1918
29.4	-13.8319	-8.31488	39.8218
29.5	-6.22443	1.35339	32.6015
29.6	-1.15916	1.62889	24.5091
29.7	0.423895	1.51346	18.7488
29.8	1.32565	2.43691	14.5193
29.9	2.85696	5.14794	11.8085
30	6.37856	11.532	12.4075
30.1	13.0056	19.8594	23.8993
30.2	14.1603	9.79768	39.217
30.3	7.02024	-0.746713	33.2545
30.4	1.65979	-1.32653	25.0431
30.5	0.0131308	-0.989245	19.1168
30.6	-0.656596	-1.36661	14.6813
30.7	-1.52586	-2.80623	11.444
30.8	-3.52222	-6.5969	9.78745
30.9	-8.31194	-15.1207	13.1732
31	-15.512	-20.2238	31.3304
31.1	-12.0115	-3.03022	39.5084
31.2	-3.61885	2.56814	29.8444
31.3	0.172491	2.34741	22.5872
31.4	1.62681	3.04217	17.5425
31.5	3.29612	5.65627	14.3748
31.6	6.7128	11.5273	14.7881
31.7	12.5346	18.2578	24.86
31.8	13.58	9.98346	37.5594
31.9	7.46399	0.644634	32.8871
32	2.64847	-0.0518883	25.1939
32.1	1.31792	0.827943	19.344
32.2	1.47334	2.06717	14.9767
32.3	2.69542	4.64518	12.0635
32.4	5.85066	10.5425	12.0545
32.5	12.1991	19.3338	21.7897
32.6	14.7205	11.8181	38.5995
32.7	7.99302	-0.279802	34.2966
32.8	2.03467	-1.3885	25.8116
32.9	0.127712	-0.987778	19.6814
33	-0.573659	-1.26609	15.1032
33.1	-1.37144	-2.52699	11.7303
33.2	-3.15223	-5.89692	9.80502
33.3	-7.47714	-13.772	12.0955
33.4	-14.873	-20.9924	28.4043
33.5	-12.9017	-5.12279	40.2527
33.6	-4.5846	2.34047	31.1213
33.7	-0.205226	2.23775	23.4502
33.8	1.32667	2.66619	18.1154
33.9	2.78202	4.79328	14.5507
34	5.69398	9.89683	13.8636
34.1	11.2506	17.6071	21.3605
34.2	14.4146	13.147	36.465
34.3	8.99385	1.43495	34.7272
34.4	3.17336	-0.392004	26.6463
34.5	1.24051	0.360198	20.3927
34.6	1.06004	1.27148	15.6893
34.7	1.75856	2.94049	12.2646
34.8	3.77125	6.88279	10.5572
34.9	8.59269	15.3264	14.169
35	15.3816	19.4465	31.9081
35.1	11.7709	3.05632	38.8991
35.2	3.72889	-2.14671	29.5612
35.3	0.148885	-1.8652	22.3747
35.4	-1.12649	-2.29399	17.2495
35.5	-2.43275	-4.27015	13.7259
35.6	-5.14979	-9.14998	12.7262
35.7	-10.7044	-17.4856	19.3817
35.8	-14.9434	-14.7565	36.1023
35.9	-9.62354	-1.40584	35.7549
36	-3.10867	0.996592	27.2328
36.1	-0.786214	0.415211	20.7485
36.2	-0.236194	0.0697855	15.8808
36.3	-0.145271	-0.117627	12.1636
36.4	-0.224268	-0.37335	9.32011
36.5	-0.516814	-0.990493	7.15992
36.6	-1.34748	-2.6944	5.62984
36.7	-3.69891	-7.49336	5.4082
36.8	-9.94139	-18.8756	12.1406
36.9	-17.6047	-19.1958	38.0805
37	-10.1024	2.96394	38.1981
37.1	-0.368189	5.27569	27.4389
37.2	3.09158	5.67373	21.8558
37.3	5.50056	8.40979	19.4431
37.4	8.94638	12.93	21.8468
37.5	12.1282	13.6847	30.0536
37.6	10.7139	6.97495	33.718
37.7	6.66211	3.10949	29.2845
37.8	4.43124	3.50759	23.8692
37.9	4.61162	5.74688	20.0186
38	6.7323	9.81075	19.1669
38.1	10.4562	14.3072	24.1714
38.2	12.3804	11.7957	32.7776
38.3	9.29878	4.73203	32.7857
38.4	5.42252	2.75169	27.2188
38.5	4.09248	3.93275	22.1141
38.6	4.95756	6.75395	18.9761
38.7	7.75504	11.4911	19.6438
38.8	11.6657	14.9011	27.047
38.9	11.9347	9.32562	34.2299
39	7.83422	3.31268	31.2828
39.1	4.55774	2.72739	25.381
39.2	3.97132	4.41646	20.6718
39.3	5.4092	7.80543	18.2792
39.4	8.80395	13.0276	20.6134
39.5	12.4924	14.5862	29.8279
39.6	11.1253	7.01214	34.5417
39.7	6.56145	2.50337	29.7076
39.8	3.97054	2.80666	23.8205
39.9	3.94545	4.86162	19.4875
40	5.85924	8.78221	17.8058
40.1	9.74758	14.2726	21.7784
40.2	12.9288	13.7158	32.0378
40.3	10.2616	5.23944	34.2444
40.4	5.58469	2.0335	28.3672
40.5	3.5499	2.84151	22.5809
40.6	3.90075	5.14332	18.5234
40.7	6.16358	9.49196	17.3757
40.8	10.4303	15.1566	22.6543
40.9	13.1386	12.9014	33.4849
41	9.60397	4.07681	33.9038
41.1	4.91029	1.68468	27.4651
41.2	3.19783	2.72301	21.7204
41.3	3.7267	5.11095	17.759
41.4	6.14754	9.68267	16.7674
41.5	10.6806	15.6818	22.6272
41.6	13.3712	12.8083	34.173
41.7	9.40732	3.48761	33.9959
41.8	4.53178	1.29937	27.1846
41.9	2.83876	2.35215	21.3287
42	3.31525	4.59336	17.2164
42.1	5.60375	9.01219	15.8045
42.2	10.2019	15.6219	20.9563
42.3	13.7781	14.1632	33.7392
42.4	10.013	3.66938	34.9686
42.5	4.56185	0.782702	27.8386
42.6	2.4532	1.63971	21.6262
42.7	2.58909	3.43896	17.0807
42.8	4.32505	7.04193	14.6282
42.9	8.36851	13.7787	17.07
43	13.7333	17.3315	29.8424
43.1	11.9617	6.13352	37.0965
43.2	5.67486	0.300674	30.3008
43.3	2.26823	0.564512	23.2914
43.4	1.65081	1.71231	18.0059
43.5	2.38503	3.73116	14.2472
43.6	4.68032	8.15661	12.7184
43.7	9.73932	16.2653	17.6662
43.8	14.9387	16.5601	34.0926
43.9	10.6404	2.61442	36.8207
44	3.74938	-0.972493	28.3213
44.1	0.984729	-0.438651	21.5548
44.2	0.326024	-0.0174072	16.4957
44.3	0.248074	0.268251	12.6367
44.4	0.425941	0.73564	9.69271
44.5	0.992477	1.90255	7.50324
44.6	2.5644	5.0898	6.27656
44.7	6.82952	13.373	8.56859
44.8	15.4047	23.4337	26.669
44.9	13.3405	4.29324	42.4929
45	3.72362	-4.15068	31.7446
45.1	-1.22403	-4.11082	24.0838
45.2	-3.27692	-5.35623	19.4395
45.3	-5.74753	-9.05402	17.7555
45.4	-9.84603	-14.5083	21.9561
45.5	-12.9865	-13.5889	32.3798
45.6	-10.1288	-4.96957	34.2128
45.7	-5.42522	-1.93265	28.1793
45.8	-3.45508	-2.79534	22.3872
45.9	-3.84197	-5.11053	18.3382
46	-6.13337	-9.50129	17.2006
46.1	-10.462	-15.2689	22.5701
46.2	-13.2095	-12.9476	33.6145
46.3	-9.59206	-3.95981	33.9728
46.4	-4.83109	-1.57738	27.4369
46.5	-3.10311	-2.61133	21.6479
46.6	-3.60705	-4.95288	17.6295
46.7	-5.98288	-9.47558	16.4968
46.8	-10.5344	-15.6642	22.1294
46.9	-13.4928	-13.2145	34.0449
47	-9.59426	-3.55432	34.2851
47.1	-4.55111	-1.15722	27.3894
47.2	-2.73394	-2.14953	21.427
47.3	-3.10992	-4.26437	17.1794
47.4	-5.24437	-8.4695	15.4457
47.5	-9.72913	-15.2332	19.8428
47.6	-13.8815	-15.1233	32.9289
47.7	-10.5334	-4.16485	35.5968
47.8	-4.79191	-0.610954	28.4476
47.9	-2.36678	-1.33014	22.0271
48	-2.30151	-2.92643	17.2661
48.1	-3.74729	-6.07523	14.379
48.2	-7.34813	-12.3851	15.5121
48.3	-13.1036	-18.1568	26.8159
48.4	-12.9958	-8.37649	37.6149
48.5	-6.71114	-0.424781	31.8801
48.6	-2.45586	-0.168903	24.4428
48.7	-1.4151	-1.134	18.8082
48.8	-1.77529	-2.62582	14.6491
48.9	-3.36256	-5.84369	12.147
49	-7.25196	-12.8214	13.6468
49.1	-13.8221	-19.634	26.9717
49.2	-13.2081	-7.38098	39.0511
49.3	-5.94326	0.888313	31.8114
49.4	-1.44914	0.979801	24.0558
49.5	-0.161701	0.600131	18.3791
49.6	0.288738	0.727187	14.0835
49.7	0.769575	1.46486	10.8384
49.8	1.84395	3.5257	8.58154
49.9	4.62045	8.94572	8.30713
50	11.1878	19.741	16.67
50.1	16.3989	15.3481	39.1232
50.2	9.04504	-1.61636	36.3179
50.3	1.20691	-3.34793	26.6792
50.4	-1.52636	-3.46803	20.5811
50.5	-3.28085	-5.47467	16.7276
50.6	-6.2222	-10.2904	16.1068
50.7	-11.2285	-16.5621	23.1838
50.8	-13.5548	-12.1146	35.3848
50.9	-8.8504	-2.49524	33.7642
51	-3.9043	-0.834192	26.5313
51.1	-2.35135	-1.90631	20.6371
51.2	-2.78719	-3.93502	16.4211
51.3	-4.88384	-8.06979	14.5543
51.4	-9.43565	-15.2148	18.6398
51.5	-14.1762	-16.0642	32.6269
51.6	-10.8911	-4.14316	36.3118
51.7	-4.69336	-0.110794	28.8058
51.8	-1.97945	-0.71661	22.1386
51.9	-1.66245	-1.94194	17.1418
52	-2.60983	-4.22232	13.681
52.1	-5.27543	-9.25948	12.7748
52.2	-10.8523	-17.607	19.6808
52.3	-14.9014	-14.4525	36.3084
52.4	-9.47751	-1.29874	35.5773
52.5	-3.05171	0.960355	27.0902
52.6	-0.794289	0.367863	20.6462
52.7	-0.275255	-0.00210499	15.8042
52.8	-0.228003	-0.26512	12.107
52.9	-0.410442	-0.721707	9.28616
53	-0.974649	-1.88201	7.189
53.1	-2.54571	-5.07557	6.02765
53.2	-6.83324	-13.4268	8.37848
53.3	-15.4938	-23.5862	26.7479
53.4	-13.2985	-4.0469	42.6224
53.5	-3.57356	4.30711	31.7094
53.6	1.36522	4.26117	24.1041
53.7	3.44446	5.56946	19.5584
53.8	5.97214	9.33164	18.0758
53.9	10.0555	14.5742	22.5867
54	12.8683	13.0789	32.6478
54.1	9.86618	4.79522	33.8419
54.2	5.35931	2.09813	27.8656
54.3	3.57491	3.05771	22.2349
54.4	4.09618	5.51353	18.3958
54.5	6.54864	10.0746	17.697
54.6	10.8831	15.4152	23.7854
54.7	12.9631	11.9289	34.082
54.8	9.06917	3.61977	33.2788
54.9	4.66789	1.81274	26.8313
55	3.25869	3.01354	21.2929
55.1	4.00069	5.61675	17.6154
55.2	6.68277	10.4953	17.2432
55.3	11.3012	15.9957	24.2481
55.4	13.0703	11.3989	34.894
55.5	8.6631	2.93296	33.098
55.6	4.22652	1.49082	26.3412
55.7	2.92728	2.73412	20.7571
55.8	3.6794	5.26693	16.9987
55.9	6.33579	10.1662	16.3786
56	11.1578	16.309	23.2382
56.1	13.4549	12.1318	35.0939
56.2	8.92517	2.74062	33.7039
56.3	4.0693	1.02401	26.6161
56.4	2.53426	2.12627	20.7746
56.5	3.03476	4.28722	16.6463
56.6	5.2757	8.6402	15.063
56.7	9.94035	15.6323	19.8954
56.8	14.0575	14.9996	33.5326
56.9	10.3422	3.65817	35.5894
57	4.49326	0.36948	28.1718
57.1	2.13191	1.11575	21.7399
57.2	2.04297	2.58969	16.9563
57.3	3.35439	5.48485	13.9087
57.4	6.72087	11.5494	14.4013
57.5	12.661	18.5301	24.802
57.6	13.6584	9.87253	37.8519
57.7	7.35236	0.392383	32.9031
57.8	2.46879	-0.259118	25.12
57.9	1.10098	0.537537	19.2488
58	1.13201	1.5265	14.8326
58.1	2.0387	3.5123	11.697
58.2	4.49262	8.24986	10.6111
58.3	10.1079	17.4886	16.5924
58.4	15.7543	16.874	35.8777
58.5	10.2525	0.799135	37.1088
58.6	2.65342	-2.17087	27.7575
58.7	-0.180598	-1.86145	21.1056
58.8	-1.34306	-2.55326	16.3307
58.9	-2.83299	-4.98813	13.1962
59	-6.05257	-10.7294	13.1569
59.1	-12.1463	-18.7816	22.6148
59.2	-14.3582	-11.5196	37.9921
59.3	-8.0156	-0.272462	33.9814
59.4	-2.40671	0.82777	25.7749
59.5	-0.666455	0.223481	19.6757
59.6	-0.307709	-0.149986	15.0669
59.7	-0.36659	-0.541364	11.5491
59.8	-0.752662	-1.38006	8.891
59.9	-1.84323	-3.58899	7.08423
60	-4.81675	-9.49886	7.29679
60.1	-11.9614	-21.0969	17.3494
60.2	-16.3829	-13.7057	40.7901
60.3	-8.14111	2.6166	35.616
60.4	-0.533576	3.77777	26.1645
60.5	2.11035	4.15082	20.417
60.6	4.11079	6.68499	17.1363
60.7	7.51337	11.9937	17.9444
60.8	12.2837	16.3126	27.0089
60.9	12.4421	9.00722	35.736
61	7.3855	2.04561	31.618
61.1	3.64365	1.61114	24.9229
61.2	2.89302	3.10172	19.6936
61.3	4.01718	6.01615	16.4098
61.4	7.15768	11.5274	16.8659
61.5	12.1896	16.8434	25.8406
61.6	12.9272	9.78723	36.1353
61.7	7.67725	1.81202	32.3063
61.8	3.47595	1.11276	25.2767
61.9	2.4582	2.40386	19.7586
62	3.26526	4.84506	15.9969
62.1	5.90884	9.77726	15.1594
62.2	10.9957	16.7324	21.9109
62.3	13.9696	13.0606	35.4166
62.4	9.21198	2.37034	34.462
62.5	3.78884	0.354524	26.8929
62.6	1.96243	1.27639	20.7594
62.7	2.11442	2.87167	16.2392
62.8	3.66669	6.11849	13.5429
62.9	7.45666	12.7767	14.9926
63	13.5024	18.6597	27.352
63.1	12.9434	7.64781	38.1418
63.2	6.25381	-0.123333	31.6272
63.3	2.02659	-0.226964	24.1044
63.4	0.955443	0.540409	18.472
63.5	1.06051	1.49349	14.2286
63.6	1.98465	3.47306	11.2171
63.7	4.46199	8.26662	10.2186
63.8	10.1787	17.7189	16.3975
63.9	15.8979	16.9	36.2193
64	10.1704	0.460267	37.1295
64.1	2.4504	-2.38948	27.6556
64.2	-0.399415	-2.13519	21.0516
64.3	-1.66369	-3.04182	16.378
64.4	-3.4154	-5.95149	13.541
64.5	-7.13907	-12.3727	14.6282
64.6	-13.2477	-18.7811	26.4063
64.7	-13.2393	-8.39838	38.2063
64.8	-6.60117	0.045632	32.1025
64.9	-2.11316	0.31697	24.4517
65	-0.923311	-0.426197	18.7264
65.1	-0.951098	-1.28807	14.4049
65.2	-1.73671	-3.0168	11.2764
65.3	-3.89153	-7.22893	9.87311
65.4	-9.06431	-16.2356	14.3214
65.5	-15.8371	-19.1067	33.5803
65.6	-11.2697	-1.69156	38.5997
65.7	-3.0142	2.59862	28.8598
65.8	0.359873	2.35211	21.9096
65.9	1.75798	3.20933	17.0653
66	3.54548	6.1003	14.1503
66.1	7.24189	12.3812	15.2335
66.2	13.1282	18.3602	26.6457
66.3	13.0871	8.42765	37.8025
66.4	6.69709	0.283743	31.979
66.5	2.35401	0.0116084	24.4653
66.6	1.25946	0.906213	18.7923
66.7	1.51218	2.19901	14.5663
66.8	2.84852	4.96131	11.8195
66.9	6.24164	11.2496	12.257
67	12.8057	19.7682	23.301
67.1	14.3304	10.3336	39.1136
67.2	7.27323	-0.65185	33.5383
67.3	1.74448	-1.3576	25.2457
67.4	0.0283082	-1.00808	19.2664
67.5	-0.657734	-1.3765	14.7958
67.6	-1.52991	-2.81095	11.533
67.7	-3.52248	-6.58879	9.85634
67.8	-8.29428	-15.0753	13.2035
67.9	-15.4762	-20.2069	31.248
68	-12.0332	-3.1219	39.4993
68.1	-3.66975	2.52362	29.8786
68.2	0.12872	2.30081	22.608
68.3	1.5705	2.96107	17.5415
68.4	3.19971	5.50148	14.3205
68.5	6.54069	11.2745	14.5535
68.6	12.3668	18.2619	24.2813
68.7	13.7489	10.4593	37.5174
68.8	7.68134	0.698234	33.183
68.9	2.69168	-0.140231	25.406
69	1.26754	0.707272	19.4903
69.1	1.35061	1.85065	15.0598
69.2	2.43642	4.18483	12.0174
69.3	5.30002	9.6109	11.5106
69.4	11.3914	18.7373	19.6802
69.5	15.2318	13.8277	37.806
69.6	8.90719	0.095857	35.3731
69.7	2.29319	-1.64418	26.5615
69.8	0.0521432	-1.26344	20.2303
69.9	-0.806347	-1.67086	15.5535
70	-1.83189	-3.32008	12.2014
70.1	-4.11285	-7.57723	10.7449
70.2	-9.31709	-16.3655	15.4157
70.3	-15.5966	-18.2495	33.9297
70.4	-11.0424	-1.91323	38.0042
70.5	-3.21299	2.10269	28.6409
